generation,averageAntagonist,averageProtagonist,topAntagonist,topProtagonist,bottomAntagonist,bottomProtagonist,topAntagonistDominantStrategy,topProtagonistDominantStrategy,topAntagonistAge,topProtagonistAge,topAntagonistEquation,topProtagonistEquation,spec,runNumber
13,0.9285014916532286,0.07149850834677164,0.9771223215273475,0.11512478872392828,0.9771223215273475,0.11512478872392828,StrategyAddTreeWithSub,StrategyAddAddX,13,13,(((5)+(x))*((((0)+(7))-(2))*(1))),(((x)-((x)*((x)*(7))))*(((x)+(7))*(4))),5*x*x*x,1
14,0.9291491706293035,0.07085082937069669,0.9796404792826394,0.11795482851384076,0.9796404792826394,0.11795482851384076,StrategyAddTreeWithAdd,StrategyReplaceBranchX,14,14,(((5)*((1)+(1)))-((x)*(x))),((8)+((x)-((((x)+(5))*(7))*(0)))),5*x*x*x,1
15,0.9337078848465883,0.06629211515341155,0.9796175629670255,0.12406401387940996,0.9796175629670255,0.12406401387940996,StrategyAddTreeWithSub,StrategyAddMultX,15,15,((((6)-(9))*(x))*((x)-((9)+(5)))),((((x)+(0))+((8)*(x)))-(((x)*(9))+((x)*(7)))),5*x*x*x,1
16,0.9318583858678771,0.06814161413212264,0.9753161333024518,0.12523669197960544,0.9753161333024518,0.12523669197960544,StrategyAddTreeWithAdd,StrategyAddMultX,16,16,((((9)-((1)+(6)))+(x))*((3)+(3))),((((x)+(5))+((x)*(8)))*(((x)*(6))*(3))),5*x*x*x,1
17,0.9339965933483216,0.06600340665167832,0.9765825135690315,0.13648802790938513,0.9765825135690315,0.13648802790938513,StrategyAddTreeWithAdd,StrategyAddAddX,17,17,(((6)-((0)+(2)))-(0)),(((1)+((5)+(x)))*((((x)+(9))*(1))*((x)-((x)*(0))))),5*x*x*x,1
18,0.9281787878848243,0.07182121211517507,0.9773373085064663,0.1144065712185558,0.9773373085064663,0.1144065712185558,StrategyMutateTerminal,StrategyAddAddX,18,18,((4)+(((6)+(1))-(x))),(((x)*(0))-((x)*((x)+(4)))),5*x*x*x,1
19,0.9299413153807119,0.07005868461928784,0.9738202209459785,0.1379638648090441,0.9738202209459785,0.1379638648090441,StrategyAddTreeWithAdd,StrategyAddAddX,19,19,(((1)+(4))*((x)*((4)-((1)+(0))))),(((x)*(9))*(((x)+(2))*(2))),5*x*x*x,1
20,0.9315179283440399,0.06848207165596032,0.9716260293670267,0.12041798152650637,0.9716260293670267,0.12041798152650637,StrategyAddTreeWithAdd,StrategyAddMultX,20,20,((x)+((3)-((1)+(6)))),(((((x)+(8))*(7))*(1))+(3)),5*x*x*x,1
21,0.9270897583861765,0.07291024161382356,0.9715316769281305,0.13148606921891573,0.9715316769281305,0.13148606921891573,StrategyAddTreeWithAdd,StrategyAddMultX,21,21,((x)*(((1)+(8))-(2))),((((x)+(x))-((x)*(2)))+((5)*((3)*((x)*(1))))),5*x*x*x,1
22,0.9333895945363854,0.06661040546361507,0.975807852337861,0.13865407066202598,0.975807852337861,0.13865407066202598,StrategyAddTreeWithAdd,StrategyAddAddX,22,22,(((7)*((2)-((2)+(1))))*((7)*(4))),(((4)-((((x)+(7))*(8))*((x)*(3))))*((x)+(x))),5*x*x*x,1
23,0.9329046974631732,0.06709530253682645,0.9797825281479803,0.122212647937096,0.9797825281479803,0.122212647937096,StrategyAddTreeWithAdd,StrategyAddAddX,23,23,(((5)*((x)-(1)))*(((4)+(0))+(1))),((((((x)+(6))*(9))*((x)*(3)))-((9)+(6)))+((x)*(8))),5*x*x*x,1
24,0.9290960051339647,0.0709039948660351,0.9739576593053002,0.125941549019224,0.9739576593053002,0.125941549019224,StrategyAddTreeWithAdd,StrategyAddMultX,24,24,(((8)-((3)-(2)))*(((2)+(x))+((7)-(0)))),(((x)+(5))-(((x)+(5))+(((x)*(6))*(9)))),5*x*x*x,1
25,0.9339583088190336,0.06604169118096644,0.981724196970221,0.12498951880044239,0.981724196970221,0.12498951880044239,StrategyAddTreeWithAdd,StrategyAddAddX,25,25,((((1)+(5))*(x))+(((1)-(6))-(0))),(((((x)+(8))*(6))*(6))+(0)),5*x*x*x,1
26,0.9326370464023549,0.0673629535976451,0.9673834523645712,0.12407302143170011,0.9673834523645712,0.12407302143170011,StrategyAddTreeWithAdd,StrategyAddToLeaf,26,26,(((5)*((6)-(5)))*((x)*((3)-((3)+(9))))),(((x)*(5))-((x)*((x)+(7)))),5*x*x*x,1
27,0.9342503007673497,0.06574969923265024,0.9778512279625147,0.12324244294934347,0.9778512279625147,0.12324244294934347,StrategyAddTreeWithAdd,StrategyAddAddX,27,27,(((x)-((1)-((8)+(6))))*((x)*(x))),(((x)*(1))*((x)*((x)+(6)))),5*x*x*x,1
28,0.9316057246931793,0.06839427530682068,0.9779791125994812,0.11582991741605396,0.9779791125994812,0.11582991741605396,StrategyMutateTerminal,StrategyAddMultX,28,28,((((2)+(5))-(7))-(7)),(((x)*((x)+(x)))-((x)*(7))),5*x*x*x,1
29,0.9348471221732015,0.06515287782679866,0.9695487534527689,0.12754514525018124,0.9695487534527689,0.12754514525018124,StrategyAddTreeWithSub,StrategyAddAddX,29,29,(((((6)-((8)+(2)))-(3))*(7))*((x)*(x))),((((x)*(((x)+(9))*(0)))*(8))+((9)-(0))),5*x*x*x,1
30,0.9301084998596479,0.06989150014035209,0.9770640594067372,0.12999365340195349,0.9770640594067372,0.12999365340195349,StrategyAddTreeWithAdd,StrategyAddAddX,30,30,((((2)-((x)+(8)))-(1))*((x)*(7))),(((7)*((x)+(9)))+((x)+(((x)*(5))*(8)))),5*x*x*x,1
31,0.9293978622484563,0.07060213775154414,0.9714363219149742,0.11101117035665943,0.9714363219149742,0.11101117035665943,StrategyAddTreeWithAdd,StrategyAddAddX,31,31,((9)+(((9)+(5))-((4)-(1)))),((((x)*(0))*(5))*((x)+(0))),5*x*x*x,1
32,0.9333681787294126,0.06663182127058753,0.9756072871731789,0.10417468153619124,0.9756072871731789,0.10417468153619124,StrategyAddTreeWithAdd,StrategyAddMultX,32,32,(((5)-((x)-((1)+(x))))*(x)),(((x)*((x)*(2)))*((x)+(6))),5*x*x*x,1
33,0.9318135901164338,0.06818640988356604,0.9744129843957877,0.14024978304828906,0.9744129843957877,0.14024978304828906,StrategyAddTreeWithAdd,StrategyAddMultX,33,33,((((x)+(6))*(x))*(((5)-(8))*(5))),(((x)*((x)*((x)+(7))))-(2)),5*x*x*x,1
34,0.9313036086480573,0.06869639135194266,0.9677130693076424,0.11861283382882201,0.9677130693076424,0.11861283382882201,StrategyAddTreeWithAdd,StrategyAddAddX,34,34,(((x)-((5)-(x)))*((9)+(((7)+(2))-(4)))),(((x)+(0))*((x)*((x)*(1)))),5*x*x*x,1
35,0.9318833858117144,0.06811661418828602,0.9759374699813599,0.1176363852205748,0.9759374699813599,0.1176363852205748,StrategyAddTreeWithAdd,StrategyAddAddX,35,35,((((7)-(6))-((8)-(8)))*(((4)+(2))*(x))),(((((x)+(0))*(9))*(x))-(9)),5*x*x*x,1
36,0.9347508328167082,0.06524916718329163,0.9738192282218345,0.12223618458872021,0.9738192282218345,0.12223618458872021,StrategyAddTreeWithAdd,StrategyAddAddX,36,36,(((((5)+(1))-(9))-(9))-(4)),(((x)*((x)+((x)*((x)+(x)))))+((x)*((x)*(1)))),5*x*x*x,1
37,0.9330260172422824,0.06697398275771775,0.9739632353413213,0.12034294386355775,0.9739632353413213,0.12034294386355775,StrategyMutateTerminal,StrategyAddAddX,37,37,((4)-((6)-((8)+(5)))),(((x)+(4))-(((x)*(3))*(4))),5*x*x*x,1
38,0.9311606196709613,0.06883938032903866,0.9636372701837478,0.1132151785536335,0.9636372701837478,0.1132151785536335,StrategyMutateNonTerminal,StrategyAddAddX,38,38,(((5)+((9)-(8)))*((2)+((8)+(4)))),(((x)-((x)*(6)))+(((x)+(7))-((x)*(0)))),5*x*x*x,1
39,0.9348249958486999,0.06517500415130041,0.9777868651638408,0.11984537221751569,0.9777868651638408,0.11984537221751569,StrategyAddTreeWithAdd,StrategyAddAddX,39,39,(((0)-(7))+((7)-((1)+(8)))),((((x)*((x)+(2)))*(x))*(5)),5*x*x*x,1
40,0.9345318759617388,0.06546812403826124,0.9716936493500387,0.1132983567507224,0.9716936493500387,0.1132983567507224,StrategyAddTreeWithAdd,StrategyAddMultX,40,40,((((8)-((5)+(1)))-(2))-((5)+(8))),((((x)*((x)+(5)))*(2))*(5)),5*x*x*x,1
41,0.9336413238095552,0.06635867619044511,0.9854792263345895,0.13216900938865528,0.9854792263345895,0.13216900938865528,StrategyAddTreeWithAdd,StrategyAddMultX,41,41,(((x)+((9)-((9)-(5))))-(((8)+(6))*(x))),((x)+((((x)+(0))*(3))*(2))),5*x*x*x,1
42,0.9368463135204476,0.06315368647955238,0.9817886207169826,0.11921059551259937,0.9817886207169826,0.11921059551259937,StrategyAddTreeWithSub,StrategyAddAddX,42,42,((2)-((((4)+(6))-(2))-(1))),(((x)+(8))-(((x)+(7))-((4)*((x)*((x)*(9)))))),5*x*x*x,1
43,0.9357841843492966,0.0642158156507038,0.9743782398372138,0.11321224921800582,0.9743782398372138,0.11321224921800582,StrategyAddTreeWithAdd,StrategyAddAddX,43,43,(((x)-((3)-(8)))*((x)*((6)-((9)+(2))))),((x)*((((x)+(8))*(7))*(5))),5*x*x*x,1
44,0.9327812430108209,0.06721875698917937,0.9745667012024372,0.12574801488626342,0.9745667012024372,0.12574801488626342,StrategyReplaceBranchX,StrategyReplaceBranchX,44,44,(((x)*((6)-(4)))*(((9)+(2))-(x))),((((((x)+(0))*(3))-(2))+((x)*(8)))*((8)*(((x)*(5))*(x)))),5*x*x*x,1
45,0.9353677221085965,0.06463227789140356,0.9832722641239013,0.1259337409259196,0.9832722641239013,0.1259337409259196,StrategyAddTreeWithAdd,StrategyAddAddX,45,45,(((5)*((1)-((6)+(9))))*((1)+((5)-(1)))),(((x)*(3))*((((x)*(1))*(2))-(((x)+(9))*(5)))),5*x*x*x,1
46,0.9353955877971378,0.06460441220286153,0.9799897153938895,0.10636708955545132,0.9799897153938895,0.10636708955545132,StrategyAddTreeWithSub,StrategyAddAddX,46,46,((((2)-(0))-(2))*((4)+(8))),((x)+((x)*(((x)+(3))*(8)))),5*x*x*x,1
47,0.9348388290998833,0.0651611709001168,0.9718401461298712,0.10147441214770458,0.9718401461298712,0.10147441214770458,StrategyReplaceBranchX,StrategyAddMultX,47,47,(((2)-((5)+(x)))-((5)-(5))),((((x)+(7))-(((x)*(9))*(1)))*((4)+((((x)+(4))*(5))-(1)))),5*x*x*x,1
48,0.9382207615007679,0.06177923849923199,0.9778590429123832,0.11207193016043435,0.9778590429123832,0.11207193016043435,StrategyReplaceBranchX,StrategyAddAddX,48,48,((((x)-((9)+(5)))-(3))+(7)),(((x)*((x)*((x)+(4))))*(4)),5*x*x*x,1
49,0.9389085438521552,0.06109145614784509,0.979845761687818,0.105469344661699,0.979845761687818,0.105469344661699,StrategyReplaceBranch,StrategyAddAddX,49,49,(((((9)-((0)+(7)))-(8))-(0))*((x)*(x))),(((0)-((x)-(3)))-(((x)*(((x)+(7))*(5)))+(x))),5*x*x*x,1
50,0.9545309198101876,0.07542222087209394,0.979845761687818,0.105469344661699,0.979845761687818,0.105469344661699,StrategyReplaceBranchX,StrategyReplaceBranchX,49,49,((((9)-(0))+((7)-(8)))-((0)*((x)*(x)))),((((0)-(x))-((3)-(x)))*((x)+((7)*((5)+(x))))),5*x*x*x,1
